text,label,trend,Time,Name,Quote,Before,After,rel_change
apex healthcare destini elk desa resources ghl cimb igb kim loong malakoff and widad,1,flat,2020-02-20T01:18:00+08:00,AHEALTH,7090,2.41,2.38,-0.01244813278008309
wct airasia 7 eleven malaysia telekom malaysia msm lbs bina myeg ytl power petronas mrcb rhb bank ppb group osk holdings dutaland sunway e o and tropicana,1,flat,2017-08-29T23:08:28+08:00,SUNWAY,5211,1.827552,1.82335,-0.0022992505821995976
sealink international s yong kiam sam takes over md title from father,0,downtrend,2018-05-22T19:15:03+08:00,SEALINK,5145,0.145,0.135,-0.06896551724137918
careplus ytd share price gain outperforms bigger rivals amid glove demand spike,1,flat,2020-05-05T15:22:07+08:00,CAREPLS,163,0.535,0.54,0.009345794392523372
arifin awang resigns as ivory properties executive director,1,flat,2018-07-11T19:24:59+08:00,IVORY,5175,0.265,0.26,-0.018867924528301903
rhb ib says hartalega eyeing new fy21 earnings record raises target to rm19,1,flat,2020-07-06T09:01:47+08:00,HARTA,5168,16.02,16.5,0.02996254681647943
genting plantations cut to neutral at jpmorgan,1,flat,2019-07-25T09:57:09+08:00,GENTING,3182,6.88,6.9,0.0029069767441861137
focus dynamics revises rights issue to include icps,1,flat,2017-07-28T20:56:36+08:00,FOCUS,116,0.044736,0.044736,0.0
sime darby plantation sells off loss making indonesian unit,1,flat,2019-06-26T13:42:14+08:00,SIMEPLT,5285,4.87,4.84,-0.0061601642710472785
hap seng plantations kretam share trade suspended ahead of material announcement,1,flat,2018-02-21T12:04:57+08:00,HSPLANT,5138,2.56,2.56,0.0
sime darby property aims to lift recurring income contribution to 10 by 2022,1,flat,2018-08-28T18:28:31+08:00,SIME,4197,2.55,2.56,0.003921568627451071
gamuda top pick in construction sector target rm6 says cimb research,1,flat,2018-01-22T07:47:22+08:00,GAMUDA,5398,5.1,5.16,0.01176470588235304
t7 global bags three year umbrella contract from petronas carigali,1,flat,2018-03-13T10:11:08+08:00,T7GLOBAL,7228,0.605,0.59,-0.024793388429752088
sime darby property s earnings to be volatile in fy18 20f says cimb research,1,flat,2018-02-28T05:37:29+08:00,SIMEPROP,5288,1.43,1.41,-0.013986013986014
kanger hiap teck kim loong yinson uoa development uoa reit bintai kinden vs industry and lkl international,0,downtrend,2020-09-28T23:36:59+08:00,LKL,182,1.06,1.0,-0.05660377358490571
tadmax mgb bioalpha sapura energy revenue and knm,1,flat,2019-10-02T01:03:47+08:00,BIOHLDG,179,0.195,0.195,0.0
hong leong capital 4q net profit up 46 on year at rm10m,1,flat,2017-08-24T13:10:59+08:00,HLCAP,5274,10.2,10.2,0.0
uem edgenta terminates jv with township management services after incurring losses,1,flat,2019-09-03T19:39:06+08:00,EDGENTA,1368,3.33,3.3,-0.009009009009009084
ammb looking to divest some assets this year,1,flat,2018-06-12T17:00:00+08:00,AMBANK,1015,3.9,3.81,-0.02307692307692304
asian pac xox ancom logistics asia bioenergy mesb tanco,2,uptrend,2017-10-13T13:47:58+08:00,TANCO,2429,0.13,0.155,0.19230769230769226
stock with momentum lee swee kiat group bhd,1,flat,2018-05-28T11:19:36+08:00,LEESK,8079,0.91,0.935,0.027472527472527496
jaks resources may rebound further says rhb retail research,1,flat,2020-01-28T08:05:14+08:00,JAKS,4723,1.43,1.37,-0.04195804195804184
is boustead plantations rm397m land buy worth it,1,flat,2018-08-20T16:00:00+08:00,BSTEAD,2771,2.29,2.24,-0.0218340611353711
anzo ajinomoto chin hin dgsb oversea pansar pasukhas prestar rev asia ta win technodex,1,flat,2020-06-26T14:19:05+08:00,PANSAR,8419,0.905,0.92,0.01657458563535913
airasia aax mahb soar on reopening of domestic tourism,2,uptrend,2020-06-09T14:14:53+08:00,AIRASIA,5099,0.93,1.05,0.12903225806451613
stock with momentum ucrest bhd,1,flat,2018-01-23T10:42:44+08:00,UCREST,5,0.55,0.525,-0.04545454545454549
latest oil downturn adds two more challenging years for sapura energy,1,flat,2020-04-30T15:31:15+08:00,SAPNRG,5218,0.085,0.085,0.0
asia media elsoft abm cn asia connectcounty crg dynaciate euro holdings federal int l mms ventures multi usage selangor dredging silver ridge tfp,2,uptrend,2021-01-04T13:49:59+08:00,EURO,7208,2.9,3.42,0.17931034482758623
cimb research downgrades bumi armada trims target to 85 sen,1,flat,2018-02-27T05:48:22+08:00,ARMADA,5210,0.87,0.895,0.028735632183908073
salutica extends gains up 4 11 on positive technicals,1,flat,2017-10-26T10:34:27+08:00,SALUTE,183,1.48,1.51,0.02027027027027029
strong 4qfy18 expected for pestech,1,flat,2018-05-30T10:17:18+08:00,PESTECH,5219,1.6,1.6,0.0
ex ambank ceo james lim appointed as ho wah genting advisor,1,flat,2021-02-05T18:16:44+08:00,GENTING,3182,4.15,4.26,0.026506024096385403
jaks resources allays concern over impact of star dispute as shares fall,1,flat,2018-03-16T08:48:10+08:00,JAKS,4723,1.48,1.5,0.013513513513513526
top glove tropicana supermax sunway pantech serba dinamik vizione luxchem brem pintaras jaya and edaran,1,flat,2017-10-25T00:39:57+08:00,LUXCHEM,5143,0.805,0.805,0.0
airasia active up 2 21 on firmer 3q earnings,1,flat,2017-11-30T09:25:23+08:00,AIRASIA,5099,3.24,3.14,-0.030864197530864224
acme ahb boustead plantations chin hin group gpa grand hoover iq mce nova msc pasukhas pccs rev asia sycal symphony teck guan,1,flat,2020-09-01T13:00:49+08:00,ACME,7131,0.315,0.31,-0.015873015873015886
rubberex achieves record earnings of rm22 96m for 2q announces two for one bonus issue,1,flat,2020-08-27T14:44:02+08:00,RUBEREX,7803,1.93,1.866666,-0.03281554404145078
hartalega mahb dialog added to fbm klci,1,flat,2018-05-31T19:29:20+08:00,HARTA,5168,6.08,6.13,0.008223684210526286
gamuda s splash sues syabas for rm4 22b in unpaid invoices,1,flat,2018-04-09T22:50:32+08:00,GAMUDA,5398,5.12,5.13,0.0019531249999999584
can one kab saudee protasco texchem airasia top glove tnb and tune protect,1,flat,2020-07-13T23:28:36+08:00,TUNEPRO,5230,0.32,0.32,0.0
airasia jaks star smrt minda global tnb gdex daya materials handal uzma green ocean ytl corp and pasukhas,0,downtrend,2018-03-01T22:42:26+08:00,AIRASIA,5099,4.6,4.35,-0.05434782608695653
th heavy chairman resigns after less than a year at the helm,2,uptrend,2020-07-07T19:08:47+08:00,THHEAVY,7206,0.08,0.09,0.12499999999999993
poh kong kumpulan jetson kelington group mtag and malayan united industries,0,downtrend,2020-03-18T00:09:35+08:00,JETSON,9083,0.12,0.11,-0.0833333333333333
jkg land cn asia dynaciate ecobuilt ivory lbi capital mudajaya parkson sbc corp sealink shin yang theta toyo ventures united u li,2,uptrend,2020-12-30T13:29:58+08:00,SEALINK,5145,0.18,0.195,0.08333333333333341
bumi armada springs an unpleasant surprise,1,flat,2018-09-11T16:00:00+08:00,ARMADA,5210,0.565,0.555,-0.017699115044247607
ann joo prestar advanced packaging apb country heights fiamma genetec ken opcom pansar pimpinan ehsan pestech rce tcs widetech,1,flat,2021-02-10T13:39:25+08:00,PANSAR,8419,0.715,0.735,0.027972027972028
mega first 4q net profit dragged by forex loss proposes 2 sen dividend,1,flat,2018-02-23T20:38:27+08:00,MFCB,3069,3.6,3.59,-0.002777777777777842
axiata ioi kossan malayan flour mill mercury industries pesona metro pharmaniaga serba dinamik sime darby plantations and star,1,flat,2018-08-18T00:48:55+08:00,MERCURY,8192,1.26,1.2,-0.04761904761904766
suncon unisem perdana petroleum supermax serba dinamik kumpulan powernet and ikhmas jaya,1,flat,2019-06-28T22:52:46+08:00,UNISEM,5005,2.46,2.52,0.024390243902439046
dancomech rimbunan sawit wtk ammb edaran freight management genetec,1,flat,2018-08-23T13:28:18+08:00,FREIGHT,7210,0.746666,0.72,-0.035713424744129335
mmc corp gets rm20m tax refund from irb,2,uptrend,2019-07-03T19:11:48+08:00,MMCCORP,2194,1.14,1.22,0.0701754385964913
airasia in silicon valley foray to find best startups in the travel industry aireen omar,1,flat,2018-04-02T16:40:52+08:00,AIRASIA,5099,3.93,3.93,0.0
rhb research raises target price for dialog to rm2 97,1,flat,2017-12-28T12:06:56+08:00,DIALOG,7277,2.52,2.53,0.003968253968253884
supermax jumps after reporting record profit,0,downtrend,2020-08-11T15:45:00+08:00,SUPERMX,7106,11.807611,10.594567,-0.10273407550435054
berjaya food d o eastland equity emico innoprise plantations jcy kobay technology ktg kub kwantas mhc plantations mnrb pasukhas rev asia shh resources subur tiasa t7 global technodex th plantations vizione,1,flat,2020-09-02T13:48:13+08:00,BJCORP,3395,0.197115,0.197115,0.0
oversea enterprise gets uma query on sharp rise in share price trading volume,2,uptrend,2020-07-28T13:34:31+08:00,OVERSEA,153,0.1,0.11,0.09999999999999995
pns emerges as substantial shareholder in wz satu,2,uptrend,2017-08-15T20:06:31+08:00,WZSATU,7245,0.81,0.8625,0.0648148148148148
margin erosion drags kkb engineering into losses,0,downtrend,2017-08-09T21:25:02+08:00,KKB,9466,1.05,0.97,-0.07619047619047625
ioi properties declares 6 sen dividend,1,flat,2017-08-15T16:25:26+08:00,IOIPG,5249,2.12,2.12,0.0
uoa development to have weaker 2q kenanga research,1,flat,2020-06-30T10:39:58+08:00,UOADEV,5200,1.84,1.85,0.005434782608695656
umw keck seng muhibbah engineering heitech padu tenaga nasional and sasbadi,1,flat,2018-03-09T23:29:01+08:00,HTPADU,5028,0.555,0.56,0.009009009009009016
dayang enterprise bags 2 five year jobs value based on work orders,1,flat,2018-08-20T18:33:54+08:00,DAYANG,5141,0.704144,0.699386,-0.006757140584880422
bintai kinden mitrajaya trive property hubline puc vivocom grand flo mah sing cimb bina darulaman and palette multimedia,2,uptrend,2017-10-19T23:28:46+08:00,HUBLINE,7013,0.165,0.19,0.15151515151515146
eco world development eco world international airasia group airasia x mahb kesm industries prinsiptek corp kejuruteraan asastera media prima perisai petroleum and puc,1,flat,2019-09-19T23:20:51+08:00,KESM,9334,7.25,7.23,-0.0027586206896551137
nwp falls 25 after publishing fy17 annual report,2,uptrend,2018-01-22T09:31:46+08:00,NWP,5025,0.11,0.125,0.13636363636363635
meda inc seeks rm108 76m damages from pr1ma,1,flat,2018-05-17T10:27:01+08:00,MEDAINC,5040,0.345,0.35,0.01449275362318842
ytl corp reports 4q net loss declares 4 sen dividend,1,flat,2018-08-29T19:54:23+08:00,YTL,4677,1.287097,1.287097,0.0
willowglen gets rm14m job from s pore firm to maintain surveillance system,1,flat,2019-09-20T18:13:15+08:00,WILLOW,8,0.4,0.41,0.024999999999999883
key asic points to new corporate exercise as share price hits seven year high,1,flat,2017-10-11T19:47:48+08:00,KEYASIC,143,0.27,0.27,0.0
lay hong melati ehsan hai o gamuda pesona metro and astino,1,flat,2018-03-23T22:51:33+08:00,LAYHONG,9385,0.96,0.92,-0.04166666666666659
ytl reit seen to deliver epu growth,1,flat,2018-03-29T11:00:22+08:00,YTL,4677,1.316129,1.296774,-0.014706005262402098
bcb cheetah holdings focus point jf technology kenanga kpower multi usage pantech ums neiken zhulian dnex eita resources rexit,1,flat,2021-01-21T13:59:14+08:00,CHEETAH,7209,0.86,0.865,0.005813953488372098
edaran bumi armada cab censof cheetah cni cuscapi dnex dynaciate fajarbaru fibon jasa kita leon fuat pimpinan ehsan securemetric sycal shin yang wce widetech ygl,2,uptrend,2021-02-18T13:36:09+08:00,WCEHB,3565,0.37,0.4,0.08108108108108115
inta bina rises 4 62 on seeking transfer to main market,1,flat,2018-04-30T09:36:52+08:00,INTA,192,0.34,0.335,-0.014705882352941188
low cost airline airasia japan to relaunch later this month,1,flat,2017-10-16T15:25:43+08:00,AIRASIA,5099,3.48,3.5,0.005747126436781614
bermaz auto up 3 firm 4q earnings dividend,1,flat,2018-06-13T09:33:44+08:00,BAUTO,5248,2.38,2.38,0.0
zecon to sell 49 of hospital concession to sarawak for rm155m,1,flat,2017-11-27T15:45:12+08:00,ZECON,7028,0.76,0.76,0.0
cypark george kent pasukhas tm ibraco bermaz auto puc airasia and fgv,1,flat,2017-09-11T22:34:45+08:00,IBRACO,5084,0.88,0.88,0.0
hartalega to increase annual glove output to 32b pieces,2,uptrend,2018-03-12T14:39:27+08:00,HARTA,5168,5.52,5.9,0.06884057971014508
focus jadi smtrack knm vsolar,2,uptrend,2019-07-01T13:07:47+08:00,KNM,7164,0.265,0.295,0.11320754716981121
berjaya food core franchise profit growth likely sustainale,1,flat,2018-06-25T11:16:57+08:00,BJCORP,3395,0.293269,0.288461,-0.016394504703872482
stock with momentum malaysian resources corp bhd mrcb,1,flat,2018-08-09T11:15:57+08:00,MRCB,1651,0.84,0.83,-0.011904761904761916
chin hin property to buy freehold land in kl for rm85m,1,flat,2021-02-03T20:00:28+08:00,CIHLDG,2828,2.0,2.02,0.010000000000000009
serba dinamik petronas chemicals group trive property group mrcb quill reit sime darby sunway bumi armada and pos malaysia,1,flat,2017-08-12T00:52:42+08:00,SIME,4197,3.515592,3.511856,-0.001062694419602719
rosy prospects seen to remain for sunway,1,flat,2018-03-29T11:00:28+08:00,SUNWAY,5211,1.539064,1.548867,0.006369455721139606
ijm corp reports lower 1q profit on mco impact,1,flat,2020-08-26T19:35:41+08:00,IJM,3336,1.23,1.23,0.0
bertam alliance buys land in sabah for condo project with rm155m gdv,1,flat,2017-12-15T22:51:07+08:00,BERTAM,9814,0.42,0.42,0.0
th plantations 3q net loss up 60 on impairment losses,1,flat,2019-11-26T19:25:43+08:00,THPLANT,5112,0.5,0.49,-0.020000000000000018
rce capital aemulus kps mk land,1,flat,2018-06-06T13:02:26+08:00,RCECAP,9296,1.5,1.55,0.03333333333333336
supermax s meru plants temporary closure could drag down earnings by 0 4 cgs cimb,1,flat,2021-02-10T11:50:02+08:00,CIMB,1023,4.08,4.19,0.026960784313725568
boustead bites the bullet opts for kitchen sinking to clean up its books,0,downtrend,2020-02-28T23:20:04+08:00,BSTEAD,2771,0.8,0.755,-0.05625000000000005
mnc rubberex kejuruteraan asastera mesb,1,flat,2019-09-06T14:11:39+08:00,RUBEREX,7803,0.166666,0.173333,0.0400021600086399
bumi armada gets us 75m in loans from its largest shareholder,1,flat,2019-09-26T15:11:16+08:00,ARMADA,5210,0.335,0.35,0.04477611940298495
pohkong adventa dksh hbglo huaan ikhmas iqzan lkl luxchem mmag pa prestar ptrans systech ta takaful ta win,0,downtrend,2020-07-29T13:37:02+08:00,TAWIN,7097,0.265,0.235,-0.11320754716981142
appasia bcb berjaya food eita resources ge shen harbour link integrated logistics jaycorp malayan flour mills optimax pineapple resources rexit sapura industrial tmc life sciences tiong nam yoong onn and xian leng,1,flat,2021-01-20T14:04:48+08:00,TMCLIFE,101,0.725,0.76,0.04827586206896556
serba dinamik bags 7 jobs totalling rm206 mil,1,flat,2017-09-29T15:00:14+08:00,SERBADK,5279,1.061904,1.104761,0.04035863882234189
magna prima rises 6 98 on partnering powerchina construction to bid for epc project,1,flat,2019-07-12T09:37:15+08:00,MAGNA,7617,0.92,0.95,0.03260869565217382
ioi corp advances 2 climbing the most in 2018,1,flat,2018-06-05T09:39:59+08:00,IOICORP,1961,4.64,4.63,-0.0021551724137930574
wct may climb higher says rhb retail research,1,flat,2018-09-19T08:28:43+08:00,WCT,9679,0.902737,0.90759,0.005375873593305687
cimb ib research downgrades airasia cuts target to rm3 84,0,downtrend,2018-05-14T08:52:13+08:00,CIMB,1023,6.9,6.55,-0.05072463768115949
sime darby property lines up slew of launches in city of elmina for 2018,1,flat,2018-01-09T10:28:23+08:00,SIME,4197,2.81,2.69,-0.04270462633451961
seacera falls 2 5 on defaulting on rm31 82m loan from sme bank,1,flat,2019-07-08T09:23:59+08:00,SEACERA,7073,0.195,0.2,0.025641025641025664
ancom logistics to take over e government solution provider s5 holdings,0,downtrend,2020-07-16T11:36:48+08:00,ANCOM,4758,1.002781,0.740147,-0.2619056404140086
visdynamics buying volume expanded says alliancedbs research,1,flat,2019-07-24T07:27:25+08:00,VIS,120,0.405,0.425,0.049382716049382616
rexit kronologi sig gases palette multimedia eonmetall,1,flat,2017-08-08T13:17:57+08:00,REXIT,106,0.95,0.935,-0.015789473684210423
genting hk enters eu83 2m pact with almaco to build new vessels,1,flat,2018-06-27T07:23:21+08:00,GENTING,3182,8.47,8.4,-0.008264462809917389
sime darby property in talks with parties for vision valley,1,flat,2018-02-28T11:02:11+08:00,SIME,4197,2.73,2.76,0.010989010989010917
sime darby property tambun indah land icon offshore pos malaysia and iris corp,1,flat,2020-01-28T23:15:56+08:00,POS,4634,1.44,1.48,0.027777777777777804
genting malaysia up on dividend as profit beats forecast,1,flat,2019-08-30T11:07:51+08:00,GENTING,3182,6.01,6.0,-0.0016638935108152725
kpj digi com igb reit axis reit caring pharmacy th heavy hengyuan seacera crest builder pos malaysia lotte chemical titan samchem drb hicom asiamet green packet and cabnet holdings,0,downtrend,2018-01-24T00:35:52+08:00,DRBHCOM,1619,2.73,2.58,-0.05494505494505491
boustead plantations falls 4 41 after slump in 1q earnings,1,flat,2018-05-24T09:22:20+08:00,BPLANT,5254,1.29,1.32,0.023255813953488393
press metal gsb group tdm leong hup prg holdings lotte chemical th plantations maxwell international and xox,1,flat,2019-08-09T23:35:14+08:00,TDM,2054,0.185,0.185,0.0
analysts raise sime darby plantation earnings forecast on higher palm oil prices,1,flat,2020-11-24T11:56:49+08:00,SIMEPLT,5285,5.17,5.12,-0.009671179883945807
ahealth ancomlb asiaply asia media bursa cni compugt cuscapi dgb dksh dolphin duopharma dpih eco world geshen itronic jcy jhm karex kenanga komarkcorp mah sing mikromb n2n nice orion oversea pecca and eight others,2,uptrend,2020-08-05T14:15:08+08:00,AMEDIA,159,0.055,0.065,0.18181818181818185
rubberex comfort hubline key alliance lkl,1,flat,2020-04-30T13:25:01+08:00,LKL,182,0.35,0.355,0.0142857142857143
stock with momentum opcom holdings,1,flat,2018-06-08T11:08:03+08:00,OPCOM,35,0.91,0.88,-0.032967032967032996
cimb raising blr fd rates after opr hike,1,flat,2018-01-26T17:12:10+08:00,CIMB,1023,7.06,7.16,0.014164305949008575
pharmaniaga earnings seen to improve sequentially,1,flat,2017-08-18T10:23:32+08:00,PHARMA,7081,4.2,4.18,-0.004761904761904872
umw fitters ioi corp tiong nam puncak niaga mmc corp mms ventures bimb mah sing and cimb,1,flat,2017-08-28T23:39:42+08:00,BIMB,5258,4.39,4.39,0.0
notion vtec hong leong industries carlsberg brewery malaysia pos malaysia kerjaya prospek group allianz malaysia s p setia and seacera group,1,flat,2017-08-17T23:58:12+08:00,SEACERA,7073,1.35,1.32,-0.02222222222222224
genting plantations 2q net profit doubles pays 5 5 sen dividend,1,flat,2017-08-24T09:58:25+08:00,GENTING,3182,9.78,9.79,0.0010224948875255406
bcorp cscenic complete logistic daya materials fgv myeg sime darby plantation superlon time dotcom top glove and united malacca,1,flat,2021-03-16T23:28:42+08:00,TIMECOM,5031,13.62,14.18,0.04111600587371517
